Year,Site,Stream,Watershed,Lat,Lon,SampleDate,Species,fish_per_m,fish_per_m2
2014,LEM00002-00001D,Little Springs Creek,Lemhi,44.76974,-113.52119,2014-05-29T00:00:00Z,Steelhead,0.10886131069018071,0.04403995913637007
2014,CBW05583-020943,Lemhi River,Lemhi,44.73389,-113.44444,2014-06-03T00:00:00Z,Chinook,0.049270792274339774,0.002816455580193083
2014,CBW05583-020943,Lemhi River,Lemhi,44.73389,-113.44444,2014-06-03T00:00:00Z,Steelhead,1.1332282223098147,0.0647784783444409
2014,CBW05583-026031,Lemhi River,Lemhi,44.86753,-113.62424,2014-06-04T00:00:00Z,Steelhead,0.358974358974359,0.024754803669652093
2014,CBW05583-049615,Canyon Creek,Lemhi,44.732668,-113.276001,2014-06-13T00:00:00Z,Steelhead,0.6306306306306305,0.1902208997944493
2014,CBW05583-035679,Agency Creek,Lemhi,44.97132,-113.52751,2014-07-02T00:00:00Z,Steelhead,2.10727969348659,0.5931383517717804
2014,CBW05583-058207,Agency Creek,Lemhi,44.974312,-113.520112,2014-07-02T00:00:00Z,Steelhead,1.5325670498084292,0.31790269798734655
2014,CBW05583-080735,Pratt Creek,Lemhi,45.078962,-113.694312,2014-07-09T00:00:00Z,Steelhead,0.22241992882562275,0.09265727537822545
2014,CBW05583-102239,Bohannon Creek,Lemhi,45.112979,-113.743608,2014-07-09T00:00:00Z,Steelhead,1.0499557913351019,0.5592191150926378
2014,CBW05583-254415,Big Eightmile Creek,Lemhi,44.719311,-113.469588,2014-07-13T00:00:00Z,Steelhead,0.023395096387797118,0.007909277703235832
2014,CBW05583-078287,Big Eightmile Creek,Lemhi,44.701154,-113.478938,2014-07-14T00:00:00Z,Steelhead,1.1844331641285955,0.24870744917768528
2014,CBW05583-001487,Big Timber Creek,Lemhi,44.662016,-113.376291,2014-07-23T00:00:00Z,Steelhead,0.5670103092783505,0.15132120337889846
2014,CBW05583-091599,Big Timber Creek,Lemhi,44.690468,-113.371966,2014-07-24T00:00:00Z,Steelhead,1.0121457489878543,0.2654321606217756
2014,CBW05583-064351,Kenney Creek,Lemhi,45.029179,-113.647942,2014-07-30T00:00:00Z,Steelhead,0.7292173067574138,0.13359486104792417
2014,CBW05583-121695,Kenney Creek,Lemhi,45.040667,-113.621826,2014-07-31T00:00:00Z,Steelhead,0.7407407407407407,0.16010520513029108
2014,CBW05583-029535,Lemhi River,Lemhi,44.94307,-113.64129,2014-08-21T00:00:00Z,Chinook,0.10486577181208054,0.0069462343501117815
2014,CBW05583-029535,Lemhi River,Lemhi,44.94307,-113.64129,2014-08-21T00:00:00Z,Steelhead,1.0486577181208054,0.06946234350111781
2014,CBW05583-029103,Hayden Creek,Lemhi,44.850935,-113.646074,2014-09-17T00:00:00Z,Chinook,0.5165289256198348,0.04818010848497254
2014,CBW05583-029103,Hayden Creek,Lemhi,44.850935,-113.646074,2014-09-17T00:00:00Z,Steelhead,1.4853033145716072,0.1385441768692331
2014,CBW05583-048559,Hayden Creek,Lemhi,44.789109,-113.702766,2014-09-20T00:00:00Z,Chinook,0.041666666666666664,0.00448175294623716
2014,CBW05583-048559,Hayden Creek,Lemhi,44.789109,-113.702766,2014-09-20T00:00:00Z,Steelhead,0.3634681469733016,0.03909538652546294
2014,LEM00001-Big0Springs-4,Big Springs Creek,Lemhi,44.73389,-113.44444,2014-10-04T00:00:00Z,Chinook,0.11671335200746964,0.009213094003754845
2014,LEM00001-Big0Springs-4,Big Springs Creek,Lemhi,44.71085,-113.40722,2014-10-04T00:00:00Z,Steelhead,2.9055390702274977,0.22935683128932133
2014,LEM00001-Big0Springs-5,Big Springs Creek,Lemhi,44.7168,-113.41599,2014-10-04T00:00:00Z,Steelhead,1.4094955489614243,0.1293509643639422
2015,CBW05583-149967,Hawley Creek,Lemhi,44.66691667,-113.1908267,2015-05-17T00:00:00Z,Steelhead,0.7575757575757576,0.14674652534311025
2015,CBW05583-395727,Big Bear Creek,Lemhi,44.67427,-113.1539133,2015-05-18T00:00:00Z,Steelhead,0.06500260010400416,0.016316785697697195
2015,CBW05583-050639,Hawley Creek,Lemhi,44.670548,-113.272775,2015-05-21T00:00:00Z,Steelhead,0,0
2015,CBW05583-029135,Lemhi River,Lemhi,44.70700833,-113.3924983,2015-05-29T00:00:00Z,Chinook,5.036630036630036,0.5193553024878703
2015,CBW05583-029135,Lemhi River,Lemhi,44.70700833,-113.3924983,2015-05-29T00:00:00Z,Steelhead,0.12419274714356682,0.012806213934804554
2015,CBW05583-452047,Lemhi River,Lemhi,44.702432,-113.3833117,2015-05-29T00:00:00Z,Chinook,0.2747252747252747,0.0244513221123282
2015,CBW05583-452047,Lemhi River,Lemhi,44.702432,-113.3833117,2015-05-29T00:00:00Z,Steelhead,0.34773969200198707,0.03094981060219188
2015,CBW05583-020943,Lemhi River,Lemhi,44.732085,-113.4401433,2015-05-31T00:00:00Z,Chinook,4.245283018867925,0.2660893749270841
2015,CBW05583-020943,Lemhi River,Lemhi,44.732085,-113.4401433,2015-05-31T00:00:00Z,Steelhead,1.276440554339898,0.08000580119778605
2015,LEM00001-Little0Springs-6,Little Springs Creek,Lemhi,44.771077,-113.525177,2015-06-22T00:00:00Z,Steelhead,0.12935494998275268,0.018618561199264756
2015,LEM00001-Little0Springs-2,Little Springs Creek,Lemhi,44.760825,-113.506815,2015-06-23T00:00:00Z,Steelhead,0,0
2015,LEM00002-00001B,Little Springs Creek,Lemhi,44.76522,-113.516055,2015-06-23T00:00:00Z,Steelhead,0.35842293906810035,0.053692251646063824
2015,LEM00002-00001D,Little Springs Creek,Lemhi,44.76507,-113.51446,2015-06-23T00:00:00Z,Steelhead,0,0
2015,CBW05583-042447,Canyon Creek,Lemhi,44.696995,-113.33782,2015-06-25T00:00:00Z,Chinook,0.13333333333333333,0.04826777513612267
2015,CBW05583-042447,Canyon Creek,Lemhi,44.696995,-113.33782,2015-06-25T00:00:00Z,Steelhead,0.6127450980392157,0.22181881955938726
2015,CBW05583-049615,Canyon Creek,Lemhi,44.733625,-113.276455,2015-06-27T00:00:00Z,Steelhead,1.8081002892960463,0.45519923347896457
2015,CBW05583-080735,Pratt Creek,Lemhi,45.07881,-113.69426,2015-06-30T00:00:00Z,Steelhead,0.11502185415228894,0.04770447679609406
2015,CBW05583-240479,Bohannon Creek,Lemhi,45.139187,-113.7157933,2015-07-06T00:00:00Z,Steelhead,0.33579583613163194,0.10063142742214387
2015,CBW05583-093023,East Fork Bohannon Creek,Lemhi,45.159223,-113.6928183,2015-07-07T00:00:00Z,Steelhead,0.06430041152263374,0.017962836030378442
2015,CBW05583-207711,East Fork Bohannon Creek,Lemhi,45.165618,-113.679595,2015-07-07T00:00:00Z,Steelhead,0.1286008230452675,0.037773804517485327
2015,CBW05583-019295,Agency Creek,Lemhi,44.96030167,-113.5425917,2015-07-08T00:00:00Z,Steelhead,1.1066843736166445,0.1593963163164453
2015,CBW05583-035679,Agency Creek,Lemhi,44.97215167,-113.5266583,2015-07-09T00:00:00Z,Steelhead,0.14613473622680112,0.040190242562873735
2015,CBW05583-102239,Bohannon Creek,Lemhi,45.112002,-113.747095,2015-07-09T00:00:00Z,Chinook,0.11193194537721066,0.05777773811143464
2015,CBW05583-102239,Bohannon Creek,Lemhi,45.112002,-113.747095,2015-07-09T00:00:00Z,Steelhead,1.2872173718379225,0.6644439882814983
2015,CBW05583-058207,Agency Creek,Lemhi,44.973775,-113.52149,2015-07-13T00:00:00Z,Steelhead,0.6210726289639047,0.12883003351690198
2015,CBW05583-453039,Lee Creek,Lemhi,44.739438,-113.482425,2015-07-14T00:00:00Z,Chinook,0.6998600279944012,0.25528823127334255
2015,CBW05583-453039,Lee Creek,Lemhi,44.739438,-113.482425,2015-07-14T00:00:00Z,Steelhead,0.06956037840845855,0.025373567942562722
2015,CBW05583-250319,Big Eightmile Creek,Lemhi,44.737225,-113.4632283,2015-07-22T00:00:00Z,Chinook,0.5373867649316751,0.1522798302697409
2015,CBW05583-250319,Big Eightmile Creek,Lemhi,44.737225,-113.4632283,2015-07-22T00:00:00Z,Steelhead,0.33003300330033003,0.09352178543581542
2015,CBW05583-254415,Big Eightmile Creek,Lemhi,44.718773,-113.4704333,2015-07-23T00:00:00Z,Steelhead,0.03333333333333333,0.010639050528574627
2015,CBW05583-078287,Big Eightmile Creek,Lemhi,44.698207,-113.48121,2015-07-24T00:00:00Z,Steelhead,0.9518370454978108,0.19986688214083384
2015,CBW05583-143823,Big Eightmile Creek,Lemhi,44.6759,-113.49265,2015-07-27T00:00:00Z,Steelhead,0.7936507936507937,0.16836585220327557
2015,CBW05583-001487,Big Timber Creek,Lemhi,44.664948,-113.3761633,2015-08-05T00:00:00Z,Steelhead,0.2780867630700779,0.07078154025012395
2015,CBW05583-091599,Big Timber Creek,Lemhi,44.690653,-113.3705133,2015-08-06T00:00:00Z,Chinook,2.9342723004694835,0.769504033727448
2015,CBW05583-091599,Big Timber Creek,Lemhi,44.690653,-113.3705133,2015-08-06T00:00:00Z,Steelhead,1.4671361502347418,0.384752016863724
2015,CBW05583-080335,Big Timber Creek,Lemhi,44.58777167,-113.396635,2015-08-07T00:00:00Z,Steelhead,0.2666119770303528,0.03492944883129202
2015,CBW05583-029535,Lemhi River,Lemhi,44.94363167,-113.6409333,2015-08-20T00:00:00Z,Steelhead,0.30476369092273065,0.02018733073693401
2015,CBW05583-038111,Lemhi River,Lemhi,45.139523,-113.8061133,2015-08-25T00:00:00Z,Chinook,0.21751740139211137,0.018335492879331824
2015,CBW05583-038111,Lemhi River,Lemhi,45.139523,-113.8061133,2015-08-25T00:00:00Z,Steelhead,0.7994732881866065,0.06739109923594898
2015,CBW05583-272431,Lee Creek,Lemhi,44.673455,-113.5569617,2015-09-07T00:00:00Z,Chinook,0,0
2015,CBW05583-272431,Lee Creek,Lemhi,44.673455,-113.5569617,2015-09-07T00:00:00Z,Steelhead,0,0
2015,CBW05583-048559,Hayden Creek,Lemhi,44.78753167,-113.704045,2015-09-16T00:00:00Z,Chinook,0.0610948191593353,0.0066707050047452605
2015,CBW05583-048559,Hayden Creek,Lemhi,44.78753167,-113.704045,2015-09-16T00:00:00Z,Steelhead,0.12993762993762994,0.014187382993460293
2015,LEM00001-Big0Springs-1,Big Springs Creek,Lemhi,44.722428,-113.4245133,2015-09-30T00:00:00Z,Chinook,0.38693035253654345,0.04463757255909583
2015,LEM00001-Big0Springs-1,Big Springs Creek,Lemhi,44.722428,-113.4245133,2015-09-30T00:00:00Z,Steelhead,3.1435349940688018,0.36264865361409093
2015,LEM00001-Big0Springs-5,Big Springs Creek,Lemhi,44.71559,-113.414525,2015-09-30T00:00:00Z,Chinook,0.1289767841788478,0.013855956359723238
2015,LEM00001-Big0Springs-5,Big Springs Creek,Lemhi,44.71559,-113.414525,2015-09-30T00:00:00Z,Steelhead,0.9489916963226572,0.10195003398249508
2015,LEM00001-Big0Springs-6,Big Springs Creek,Lemhi,44.72328333,-113.4339,2015-09-30T00:00:00Z,Chinook,0.10748065348237316,0.008494472712289623
2015,LEM00001-Big0Springs-6,Big Springs Creek,Lemhi,44.72328333,-113.4339,2015-09-30T00:00:00Z,Steelhead,3.113879003558719,0.246097873134341
2015,LEM00001-Big0Springs-4,Big Springs Creek,Lemhi,44.70951,-113.407495,2015-10-02T00:00:00Z,Chinook,0.2687016337059329,0.026692922366082502
2015,LEM00001-Big0Springs-4,Big Springs Creek,Lemhi,44.70951,-113.407495,2015-10-02T00:00:00Z,Steelhead,3.9294187425860025,0.3903499505867045
2015,CBW05583-121695,Kenney Creek,Lemhi,45.041247,-113.62135,2015-10-04T00:00:00Z,Steelhead,1.2366498032602586,0.26729199507417906
2015,CBW05583-064351,Kenney Creek,Lemhi,45.032672,-113.6426983,2015-10-05T00:00:00Z,Steelhead,0.7212168895882507,0.14291359077442592
2015,CBW05583-362335,Kenney Creek,Lemhi,45.054938,-113.59717,2015-10-06T00:00:00Z,Steelhead,0.1405283867341203,0.029687423258010874
2015,CBW05583-449375,Kenney Creek,Lemhi,45.0385,-113.6264033,2015-10-06T00:00:00Z,Steelhead,0.30916245081506466,0.08293854627717157
2016,CBW05583-149967,Hawley Creek,Lemhi,44.66645488,-113.192315,2016-05-14T00:00:00Z,Steelhead,0.7550335570469799,0.15067253228882374
2016,CBW05583-395727,Hawley Creek,Lemhi,44.67507148,-113.1549666,2016-05-15T00:00:00Z,Steelhead,0.27472527472527475,0.06975477196057109
2016,CBW05583-050639,Hawley Creek,Lemhi,44.67094939,-113.2734905,2016-05-17T00:00:00Z,Chinook,0,0
2016,CBW05583-050639,Hawley Creek,Lemhi,44.67094939,-113.2734905,2016-05-17T00:00:00Z,Steelhead,0,0
2016,CBW05583-029135,Lemhi River,Lemhi,44.70861711,-113.3920654,2016-05-26T00:00:00Z,Chinook,6.752411575562701,0.592844943912442
2016,CBW05583-029135,Lemhi River,Lemhi,44.70861711,-113.3920654,2016-05-26T00:00:00Z,Steelhead,1.5517241379310343,0.13623752036214493
2016,CBW05583-452047,Lemhi River,Lemhi,44.70118382,-113.3829234,2016-05-26T00:00:00Z,Chinook,0.4019292604501608,0.029462740729725358
2016,CBW05583-452047,Lemhi River,Lemhi,44.70118382,-113.3829234,2016-05-26T00:00:00Z,Steelhead,0.2088830255057168,0.01531181486120907
2016,CBW05583-020943,Lemhi River,Lemhi,44.73386313,-113.4444579,2016-05-29T00:00:00Z,Chinook,3.3106657122405156,0.2075086551467478
2016,CBW05583-020943,Lemhi River,Lemhi,44.73386313,-113.4444579,2016-05-29T00:00:00Z,Steelhead,0.9251810136765888,0.05798926397356137
2016,CBW05583-026031,Lemhi River,Lemhi,44.86752081,-113.624283,2016-06-01T00:00:00Z,Chinook,0.22583559168925021,0.013971882989413539
2016,CBW05583-026031,Lemhi River,Lemhi,44.86752081,-113.624283,2016-06-01T00:00:00Z,Steelhead,0.060261707988980714,0.0037282410910800794
2016,LEM00001-Little0Springs-2,Little Springs Creek,Lemhi,44.76134847,-113.5077207,2016-06-20T00:00:00Z,Chinook,0,0
2016,LEM00001-Little0Springs-2,Little Springs Creek,Lemhi,44.76134847,-113.5077207,2016-06-20T00:00:00Z,Steelhead,0,0
2016,LEM00001-Little0Springs-6,Little Springs Creek,Lemhi,44.77113504,-113.5251799,2016-06-20T00:00:00Z,Steelhead,0.1154353562005277,0.016391651295696176
2016,LEM00002-00001B,Little Springs Creek,Lemhi,44.76640756,-113.5158881,2016-06-21T00:00:00Z,Steelhead,0.19257703081232494,0.03846440716661295
2016,LEM00002-00001D,Little Springs Creek,Lemhi,44.76326872,-113.5137174,2016-06-21T00:00:00Z,Chinook,0,0
2016,LEM00002-00001D,Little Springs Creek,Lemhi,44.76326872,-113.5137174,2016-06-21T00:00:00Z,Steelhead,0,0
2016,CBW05583-042447,Canyon Creek,Lemhi,44.69709604,-113.3377854,2016-06-22T00:00:00Z,Chinook,0.057273768613974804,0.023505227857960036
2016,CBW05583-042447,Canyon Creek,Lemhi,44.69709604,-113.3377854,2016-06-22T00:00:00Z,Steelhead,0.2004581901489118,0.08226829750286012
2016,CBW05583-049615,Canyon Creek,Lemhi,44.73313603,-113.2758132,2016-06-24T00:00:00Z,Steelhead,0.7990867579908676,0.20749877080692442
2016,CBW05583-229839,Canyon Creek,Lemhi,44.75339262,-113.238025,2016-06-25T00:00:00Z,Steelhead,0.20964360587002095,0.08303996921110453
2016,CBW05583-080735,Pratt Creek,Lemhi,45.07904839,-113.6932635,2016-06-27T00:00:00Z,Steelhead,0.26455026455026454,0.10972029663101635
2016,CBW05583-355167,Pratt Creek,Lemhi,45.09049918,-113.662642,2016-06-28T00:00:00Z,Steelhead,0.23148148148148148,0.08381189927821192
2016,CBW05583-453039,Lee Creek,Lemhi,44.73936646,-113.4830114,2016-07-06T00:00:00Z,Chinook,0.31123560535325245,0.08248448268660144
2016,CBW05583-453039,Lee Creek,Lemhi,44.73936646,-113.4830114,2016-07-06T00:00:00Z,Steelhead,0.05473453749315818,0.014505891782816114
2016,CBW05583-019295,Agency Creek,Lemhi,44.96003217,-113.543499,2016-07-08T00:00:00Z,Steelhead,0.32608695652173914,0.06339002076329564
2016,CBW05583-035679,Agency Creek,Lemhi,44.97163843,-113.5272091,2016-07-08T00:00:00Z,Steelhead,1.0144927536231885,0.3080048446082008
2016,CBW05583-058207,Agency Creek,Lemhi,44.97404944,-113.5228128,2016-07-09T00:00:00Z,Steelhead,1.1956521739130435,0.3306879151890115
2016,CBW05583-102239,Bohannon Creek,Lemhi,45.1133805,-113.744155,2016-07-11T00:00:00Z,Steelhead,0.5162241887905604,0.26646786032543507
2016,CBW05583-240479,Bohannon Creek,Lemhi,45.14092244,-113.7142766,2016-07-12T00:00:00Z,Steelhead,1.0683760683760684,0.3119175427260751
2016,CBW05583-440159,Wimpey Creek,Lemhi,45.10033721,-113.712987,2016-07-12T00:00:00Z,Chinook,0.02401536983669549,0.005340516389114615
2016,CBW05583-440159,Wimpey Creek,Lemhi,45.10033721,-113.712987,2016-07-12T00:00:00Z,Steelhead,1.1527377521613833,0.2563447866775015
2016,CBW05583-093023,Bohannon Creek,Lemhi,45.15625205,-113.6995341,2016-07-13T00:00:00Z,Steelhead,0.5813953488372092,0.15830720543266424
2016,CBW05583-250319,Big Eightmile Creek,Lemhi,44.73789721,-113.46154,2016-07-20T00:00:00Z,Chinook,0.03333333333333333,0.00983275225864465
2016,CBW05583-250319,Big Eightmile Creek,Lemhi,44.73789721,-113.46154,2016-07-20T00:00:00Z,Steelhead,0.09384384384384384,0.02768229802546354
2016,CBW05583-254415,Big Eightmile Creek,Lemhi,44.71876971,-113.4705768,2016-07-21T00:00:00Z,Chinook,0,0
2016,CBW05583-254415,Big Eightmile Creek,Lemhi,44.71876971,-113.4705768,2016-07-21T00:00:00Z,Steelhead,0,0
2016,CBW05583-078287,Big Eightmile Creek,Lemhi,44.69915402,-113.4809124,2016-07-22T00:00:00Z,Steelhead,1.540880503144654,0.32355431360002646
2016,CBW05583-143823,Big Eightmile Creek,Lemhi,44.67537595,-113.4934096,2016-07-23T00:00:00Z,Steelhead,1.608649789029536,0.3258255441679047
2016,CBW05583-064351,Kenney Creek,Lemhi,45.03282128,-113.6423052,2016-07-25T00:00:00Z,Steelhead,0.33783783783783783,0.08252391266533934
2016,CBW05583-121695,Kenney Creek,Lemhi,45.04022424,-113.6226995,2016-07-26T00:00:00Z,Steelhead,0.1708984375,0.04925111290629072
2016,CBW05583-449375,Kenney Creek,Lemhi,45.03769149,-113.6275226,2016-07-26T00:00:00Z,Steelhead,0.390625,0.09327487643441836
2016,CBW05583-362335,Kenney Creek,Lemhi,45.05362534,-113.598878,2016-08-02T00:00:00Z,Steelhead,0.0244140625,0.00699937930624213
2016,CBW05583-080335,Big Timber Creek,Lemhi,44.58939822,-113.3976491,2016-08-05T00:00:00Z,Steelhead,0.42857142857142855,0.057380534969438554
2016,CBW05583-001487,Big Timber Creek,Lemhi,44.66447094,-113.3760948,2016-08-08T00:00:00Z,Steelhead,0.16571969696969696,0.03826721652677025
2016,CBW05583-091599,Big Timber Creek,Lemhi,44.69212454,-113.3714205,2016-08-08T00:00:00Z,Chinook,0.1524390243902439,0.03997667297169425
2016,CBW05583-428895,Agency Creek,Lemhi,44.94008354,-113.5583721,2016-08-10T00:00:00Z,Steelhead,0.21645021645021645,0.13156848161505785
2016,CBW05583-029535,Lemhi River,Lemhi,44.94352999,-113.6408017,2016-08-17T00:00:00Z,Chinook,1.1737089201877935,0.07774564643505393
2016,CBW05583-029535,Lemhi River,Lemhi,44.94352999,-113.6408017,2016-08-17T00:00:00Z,Steelhead,1.7857142857142858,0.1182844477904749
2016,CBW05583-413535,Lemhi River,Lemhi,45.1143623,-113.7623567,2016-08-19T00:00:00Z,Chinook,0.11612783351913786,0.006212336825841506
2016,CBW05583-413535,Lemhi River,Lemhi,45.1143623,-113.7623567,2016-08-19T00:00:00Z,Steelhead,0.9023354564755839,0.04827104420751956
2016,LEM00001-Big0Springs-1,Big Springs Creek,Lemhi,44.72122593,-113.421614,2016-09-04T00:00:00Z,Chinook,0.36488740617180987,0.04610375659273115
2016,LEM00001-Big0Springs-1,Big Springs Creek,Lemhi,44.72122593,-113.421614,2016-09-04T00:00:00Z,Steelhead,1.5566625155666254,0.19668530209814858
2016,LEM00001-Big0Springs-6,Big Springs Creek,Lemhi,44.72622723,-113.4319376,2016-09-04T00:00:00Z,Chinook,0.05733944954128441,0.005722304213724067
2016,LEM00001-Big0Springs-6,Big Springs Creek,Lemhi,44.72622723,-113.4319376,2016-09-04T00:00:00Z,Steelhead,1.36986301369863,0.13670819929773662
2016,LEM00001-Big0Springs-4,Big Springs Creek,Lemhi,44.71087141,-113.4085448,2016-09-05T00:00:00Z,Chinook,0.33333333333333337,0.03156048934673992
2016,LEM00001-Big0Springs-4,Big Springs Creek,Lemhi,44.71087141,-113.4085448,2016-09-05T00:00:00Z,Steelhead,2.614795918367347,0.247572716176595
2016,LEM00001-Big0Springs-5,Big Springs Creek,Lemhi,44.71562135,-113.4146507,2016-09-05T00:00:00Z,Chinook,0.10256410256410257,0.01138901250712881
2016,LEM00001-Big0Springs-5,Big Springs Creek,Lemhi,44.71562135,-113.4146507,2016-09-05T00:00:00Z,Steelhead,2.232142857142857,0.2478635534475578
2016,CBW05583-048559,Hayden Creek,Lemhi,44.78817461,-113.7035592,2016-09-15T00:00:00Z,Chinook,1.063264221158958,0.12022899698147649
2016,CBW05583-048559,Hayden Creek,Lemhi,44.78817461,-113.7035592,2016-09-15T00:00:00Z,Steelhead,0.23849607182940516,0.026968031961817296
2016,CBW05583-029103,Hayden Creek,Lemhi,44.85150245,-113.6454358,2016-09-17T00:00:00Z,Chinook,0.143184421534937,0.014234527242975154
2016,CBW05583-029103,Hayden Creek,Lemhi,44.85150245,-113.6454358,2016-09-17T00:00:00Z,Steelhead,0.21929824561403508,0.021801302251082996
2016,CBW05583-045487,Hayden Creek,Lemhi,44.86364897,-113.6305624,2016-09-17T00:00:00Z,Chinook,1.8409425625920468,0.1510462575650457
2016,CBW05583-045487,Hayden Creek,Lemhi,44.86364897,-113.6305624,2016-09-17T00:00:00Z,Steelhead,0.9935553168635876,0.08151955163924046
2017,CBW05583-050639,Hawley Creek,Lemhi,44.67094939,-113.2734905,2017-05-26T00:00:00Z,Chinook,0,0
2017,CBW05583-050639,Hawley Creek,Lemhi,44.67094939,-113.2734905,2017-05-26T00:00:00Z,Steelhead,0,0
2017,CBW05583-149967,Hawley Creek,Lemhi,44.66645488,-113.192315,2017-05-26T00:00:00Z,Steelhead,0.47246287192097736,0.0942834615234915
2017,CBW05583-395727,Big Bear Creek,Lemhi,44.67507148,-113.1549666,2017-05-28T00:00:00Z,Steelhead,0.17166666638513334,0.04309132561409271
2017,CBW05583-068047,Reservoir Creek,Lemhi,44.681032,-113.155906,2017-05-31T00:00:00Z,Steelhead,0.08157894734265929,0.03300765718042508
2017,LEM00001-Big0Springs-6,Big Springs Creek,Lemhi,44.72698538,-113.4326892,2017-06-07T00:00:00Z,Steelhead,0.0571999999428,0.005708387564167903
2017,LEM00001-Big0Springs-1,Big Springs Creek,Lemhi,44.72241776,-113.4231411,2017-06-08T00:00:00Z,Steelhead,0.0285999999714,0.0032993911321364615
2017,LEM00001-Big0Springs-4,Big Springs Creek,Lemhi,44.71075102,-113.4087039,2017-06-08T00:00:00Z,Steelhead,0.06987577654941939,0.006849590213802665
2017,LEM00001-Big0Springs-5,Big Springs Creek,Lemhi,44.71685299,-113.4160024,2017-06-08T00:00:00Z,Steelhead,0.13199999986799998,0.015189082150442988
2017,CBW05583-042447,Canyon Creek,Lemhi,44.69645235,-113.3388828,2017-06-11T00:00:00Z,Steelhead,0.569417473511297,0.2336896590723243
2017,CBW05583-049615,Canyon Creek,Lemhi,44.73244844,-113.2755336,2017-06-11T00:00:00Z,Steelhead,0.23980099481370756,0.06283988175347112
2017,CBW05583-229839,Cruikshank Creek,Lemhi,44.75398999,-113.2392357,2017-06-12T00:00:00Z,Steelhead,0.17927350587777233,0.07030636846207966
2017,LEM00002-00001B,Little Springs Creek,Lemhi,44.76640756,-113.5158881,2017-06-21T00:00:00Z,Steelhead,0.16944444399259262,0.03314057057242192
2017,CBW05583-453039,Lee Creek,Lemhi,44.73936646,-113.4830114,2017-06-22T00:00:00Z,Steelhead,0.09268292703723975,0.03380798954953672
2017,LEM00001-Little0Springs-2,Little Springs Creek,Lemhi,44.76134847,-113.5077207,2017-06-22T00:00:00Z,Steelhead,0.056481481330864204,0.014995543026492527
2017,LEM00002-00001D,Little Springs Creek,Lemhi,44.76326872,-113.5137174,2017-06-22T00:00:00Z,Steelhead,0.05898345159102493,0.02573280613878888
2017,LEM00001-Little0Springs-6,Little Springs Creek,Lemhi,44.77113504,-113.5251799,2017-06-23T00:00:00Z,Steelhead,0.11059397173317176,0.015918220611258877
2017,CBW05583-078287,Big Eightmile Creek,Lemhi,44.69914475,-113.4809246,2017-06-24T00:00:00Z,Steelhead,0.4232456134113573,0.06928947147828468
2017,CBW05583-250319,Big Eightmile Creek,Lemhi,44.73826158,-113.4625912,2017-06-26T00:00:00Z,Steelhead,0.41067961159466493,0.12114332635460247
2017,CBW05583-029135,Lemhi River,Lemhi,44.70861711,-113.3920654,2017-07-05T00:00:00Z,Chinook,0.7268656613571843,0.06381699744113571
2017,CBW05583-029135,Lemhi River,Lemhi,44.70861711,-113.3920654,2017-07-05T00:00:00Z,Steelhead,1.2435147383210619,0.10917750155548103
2017,CBW05583-452047,Lemhi River,Lemhi,44.70118382,-113.3829234,2017-07-05T00:00:00Z,Chinook,0.6057213844643203,0.04721368293378629
2017,CBW05583-452047,Lemhi River,Lemhi,44.70118382,-113.3829234,2017-07-05T00:00:00Z,Steelhead,0.8218631891202419,0.06406111625131046
2017,CBW05583-064351,Kenney Creek,Lemhi,45.03282128,-113.6423052,2017-07-19T00:00:00Z,Steelhead,0.4752210614324729,0.11608262005633442
2017,CBW05583-121695,Kenney Creek,Lemhi,45.04022424,-113.6226995,2017-07-20T00:00:00Z,Steelhead,0.3799231839224343,0.11195323944105158
2017,CBW05583-362335,Kenney Creek,Lemhi,45.05362534,-113.598878,2017-07-20T00:00:00Z,Steelhead,0.21106843551246351,0.060512175707211305
2017,CBW05583-449375,Kenney Creek,Lemhi,45.03769149,-113.6275226,2017-07-20T00:00:00Z,Steelhead,1.2382681550064525,0.3321883379006589
2017,CBW05583-093023,East Fork Bohannon Creek,Lemhi,45.15536382,-113.7005481,2017-07-23T00:00:00Z,Steelhead,0.40185185274485596,0.11226054030492097
2017,CBW05583-102239,Bohannon Creek,Lemhi,45.11286606,-113.7449566,2017-07-23T00:00:00Z,Steelhead,1.3426186299007496,0.6930413593770405
2017,CBW05583-207711,East Fork Bohannon Creek,Lemhi,45.16423752,-113.6823645,2017-07-23T00:00:00Z,Steelhead,0.11481481506995884,0.035339659951976125
2017,CBW05583-240479,Bohannon Creek,Lemhi,45.14095124,-113.7142017,2017-07-24T00:00:00Z,Steelhead,0.5192499994547874,0.15159754012146415
2017,CBW05583-001487,Big Timber Creek,Lemhi,44.66447094,-113.3760948,2017-08-02T00:00:00Z,Steelhead,0.2803571426498199,0.05902849803167186
2017,CBW05583-080335,Big Timber Creek,Lemhi,44.58939822,-113.3976491,2017-08-04T00:00:00Z,Steelhead,0.3846082940163231,0.051494402550126044
2017,CBW05583-091599,Big Timber Creek,Lemhi,44.69212454,-113.3714205,2017-08-07T00:00:00Z,Steelhead,0.5097826110561673,0.12061298377076417
2017,CBW05583-029535,Lemhi River,Lemhi,44.94352999,-113.6408017,2017-08-16T00:00:00Z,Steelhead,0.40892857262614796,0.024148255447979453
